Year,State_Name,wheat_production,rice_production,rice_minus_wheat_diff
2016,"Uttar Pradesh",410.15,499.76,89.61
2016,"Uttar Pradesh",410.15,217.03,-193.12
2016,"Uttar Pradesh",410.15,376.08,-34.07
2016,"Uttar Pradesh",410.15,548.93,138.78
2016,"Uttar Pradesh",410.15,554.25,144.1
2016,"Uttar Pradesh",410.15,545.34,135.19
2016,"Uttar Pradesh",410.15,506.32,96.17
2016,"Uttar Pradesh",410.15,338.75,-71.4
2016,"Uttar Pradesh",410.15,391.38,-18.77
2016,"Uttar Pradesh",410.15,335.6,-74.55
2016,"Uttar Pradesh",410.15,193.98,-216.17
2016,"Uttar Pradesh",410.15,124.29,-285.86
2016,"Uttar Pradesh",410.15,676.36,266.21
2016,"Uttar Pradesh",410.15,817.97,407.82
2016,"Uttar Pradesh",410.15,533.78,123.63
2016,"Uttar Pradesh",410.15,702.75,292.6
2016,"Uttar Pradesh",410.15,276.56,-133.59
2016,"Uttar Pradesh",410.15,317.05,-93.1
2016,"Uttar Pradesh",410.15,359.4,-50.75
2016,"Uttar Pradesh",410.15,325.32,-84.83
2016,"Uttar Pradesh",410.15,526.55,116.4
2016,"Uttar Pradesh",410.15,131,-279.15
2016,"Uttar Pradesh",410.15,0.35,-409.8
2016,"Uttar Pradesh",410.15,0.65,-409.5
2016,"Uttar Pradesh",410.15,15.05,-395.1
2016,"Uttar Pradesh",410.15,565.56,155.41
2016,"Uttar Pradesh",410.15,215.67,-194.48
2016,"Uttar Pradesh",410.15,238.75,-171.4
2016,"Uttar Pradesh",410.15,297.58,-112.57
2016,"Uttar Pradesh",410.15,99.89,-310.26
2016,"Uttar Pradesh",410.15,134.92,-275.23
2016,"Uttar Pradesh",410.15,362.45,-47.7
2016,"Uttar Pradesh",410.15,481.01,70.86
2016,"Uttar Pradesh",410.15,627.06,216.91
2016,"Uttar Pradesh",410.15,320.77,-89.38
2016,"Uttar Pradesh",410.15,179.89,-230.26
2016,"Uttar Pradesh",410.15,358.38,-51.77
2016,"Uttar Pradesh",410.15,76.61,-333.54
2016,"Uttar Pradesh",410.15,197.92,-212.23
2016,"Uttar Pradesh",410.15,34.16,-375.99
2016,"Uttar Pradesh",410.15,110.88,-299.27
2016,"Uttar Pradesh",410.15,248.94,-161.21
2016,"Uttar Pradesh",410.15,236.88,-173.27
2016,"Uttar Pradesh",410.15,142.49,-267.66
2016,"Uttar Pradesh",410.15,83.84,-326.31
2016,"Uttar Pradesh",410.15,172.65,-237.5
2016,"Uttar Pradesh",677.55,499.76,-177.79
2016,"Uttar Pradesh",677.55,217.03,-460.52
2016,"Uttar Pradesh",677.55,376.08,-301.47
2016,"Uttar Pradesh",677.55,548.93,-128.62
2016,"Uttar Pradesh",677.55,554.25,-123.3
2016,"Uttar Pradesh",677.55,545.34,-132.21
2016,"Uttar Pradesh",677.55,506.32,-171.23
2016,"Uttar Pradesh",677.55,338.75,-338.8
2016,"Uttar Pradesh",677.55,391.38,-286.17
2016,"Uttar Pradesh",677.55,335.6,-341.95
2016,"Uttar Pradesh",677.55,193.98,-483.57
2016,"Uttar Pradesh",677.55,124.29,-553.26
2016,"Uttar Pradesh",677.55,676.36,-1.19
2016,"Uttar Pradesh",677.55,817.97,140.42
2016,"Uttar Pradesh",677.55,533.78,-143.77
2016,"Uttar Pradesh",677.55,702.75,25.2
2016,"Uttar Pradesh",677.55,276.56,-400.99
2016,"Uttar Pradesh",677.55,317.05,-360.5
2016,"Uttar Pradesh",677.55,359.4,-318.15
2016,"Uttar Pradesh",677.55,325.32,-352.23
2016,"Uttar Pradesh",677.55,526.55,-151
2016,"Uttar Pradesh",677.55,131,-546.55
2016,"Uttar Pradesh",677.55,0.35,-677.2
2016,"Uttar Pradesh",677.55,0.65,-676.9
2016,"Uttar Pradesh",677.55,15.05,-662.5
2016,"Uttar Pradesh",677.55,565.56,-111.99
2016,"Uttar Pradesh",677.55,215.67,-461.88
2016,"Uttar Pradesh",677.55,238.75,-438.8
2016,"Uttar Pradesh",677.55,297.58,-379.97
2016,"Uttar Pradesh",677.55,99.89,-577.66
2016,"Uttar Pradesh",677.55,134.92,-542.63
2016,"Uttar Pradesh",677.55,362.45,-315.1
2016,"Uttar Pradesh",677.55,481.01,-196.54
2016,"Uttar Pradesh",677.55,627.06,-50.49
2016,"Uttar Pradesh",677.55,320.77,-356.78
2016,"Uttar Pradesh",677.55,179.89,-497.66
2016,"Uttar Pradesh",677.55,358.38,-319.17
2016,"Uttar Pradesh",677.55,76.61,-600.94
2016,"Uttar Pradesh",677.55,197.92,-479.63
2016,"Uttar Pradesh",677.55,34.16,-643.39
2016,"Uttar Pradesh",677.55,110.88,-566.67
2016,"Uttar Pradesh",677.55,248.94,-428.61
2016,"Uttar Pradesh",677.55,236.88,-440.67
2016,"Uttar Pradesh",677.55,142.49,-535.06
2016,"Uttar Pradesh",677.55,83.84,-593.71
2016,"Uttar Pradesh",677.55,172.65,-504.9
2016,"Uttar Pradesh",616.45,499.76,-116.69
2016,"Uttar Pradesh",616.45,217.03,-399.42
2016,"Uttar Pradesh",616.45,376.08,-240.37
2016,"Uttar Pradesh",616.45,548.93,-67.52
2016,"Uttar Pradesh",616.45,554.25,-62.2
2016,"Uttar Pradesh",616.45,545.34,-71.11
2016,"Uttar Pradesh",616.45,506.32,-110.13
2016,"Uttar Pradesh",616.45,338.75,-277.7
2016,"Uttar Pradesh",616.45,391.38,-225.07
2016,"Uttar Pradesh",616.45,335.6,-280.85
2016,"Uttar Pradesh",616.45,193.98,-422.47
2016,"Uttar Pradesh",616.45,124.29,-492.16
2016,"Uttar Pradesh",616.45,676.36,59.91
2016,"Uttar Pradesh",616.45,817.97,201.52
2016,"Uttar Pradesh",616.45,533.78,-82.67
2016,"Uttar Pradesh",616.45,702.75,86.3
2016,"Uttar Pradesh",616.45,276.56,-339.89
2016,"Uttar Pradesh",616.45,317.05,-299.4
2016,"Uttar Pradesh",616.45,359.4,-257.05
2016,"Uttar Pradesh",616.45,325.32,-291.13
2016,"Uttar Pradesh",616.45,526.55,-89.9
2016,"Uttar Pradesh",616.45,131,-485.45
2016,"Uttar Pradesh",616.45,0.35,-616.1
2016,"Uttar Pradesh",616.45,0.65,-615.8
2016,"Uttar Pradesh",616.45,15.05,-601.4
2016,"Uttar Pradesh",616.45,565.56,-50.89
2016,"Uttar Pradesh",616.45,215.67,-400.78
2016,"Uttar Pradesh",616.45,238.75,-377.7
2016,"Uttar Pradesh",616.45,297.58,-318.87
2016,"Uttar Pradesh",616.45,99.89,-516.56
2016,"Uttar Pradesh",616.45,134.92,-481.53
2016,"Uttar Pradesh",616.45,362.45,-254
2016,"Uttar Pradesh",616.45,481.01,-135.44
2016,"Uttar Pradesh",616.45,627.06,10.61
2016,"Uttar Pradesh",616.45,320.77,-295.68
2016,"Uttar Pradesh",616.45,179.89,-436.56
2016,"Uttar Pradesh",616.45,358.38,-258.07
2016,"Uttar Pradesh",616.45,76.61,-539.84
2016,"Uttar Pradesh",616.45,197.92,-418.53
2016,"Uttar Pradesh",616.45,34.16,-582.29
2016,"Uttar Pradesh",616.45,110.88,-505.57
2016,"Uttar Pradesh",616.45,248.94,-367.51
2016,"Uttar Pradesh",616.45,236.88,-379.57
2016,"Uttar Pradesh",616.45,142.49,-473.96
2016,"Uttar Pradesh",616.45,83.84,-532.61
2016,"Uttar Pradesh",616.45,172.65,-443.8
2016,"Uttar Pradesh",597.64,499.76,-97.88
2016,"Uttar Pradesh",597.64,217.03,-380.61
2016,"Uttar Pradesh",597.64,376.08,-221.56
2016,"Uttar Pradesh",597.64,548.93,-48.71
2016,"Uttar Pradesh",597.64,554.25,-43.39
2016,"Uttar Pradesh",597.64,545.34,-52.3
2016,"Uttar Pradesh",597.64,506.32,-91.32
2016,"Uttar Pradesh",597.64,338.75,-258.89
2016,"Uttar Pradesh",597.64,391.38,-206.26
2016,"Uttar Pradesh",597.64,335.6,-262.04
2016,"Uttar Pradesh",597.64,193.98,-403.66
2016,"Uttar Pradesh",597.64,124.29,-473.35
2016,"Uttar Pradesh",597.64,676.36,78.72
2016,"Uttar Pradesh",597.64,817.97,220.33
2016,"Uttar Pradesh",597.64,533.78,-63.86
2016,"Uttar Pradesh",597.64,702.75,105.11
2016,"Uttar Pradesh",597.64,276.56,-321.08
2016,"Uttar Pradesh",597.64,317.05,-280.59
2016,"Uttar Pradesh",597.64,359.4,-238.24
2016,"Uttar Pradesh",597.64,325.32,-272.32
2016,"Uttar Pradesh",597.64,526.55,-71.09
2016,"Uttar Pradesh",597.64,131,-466.64
2016,"Uttar Pradesh",597.64,0.35,-597.29
2016,"Uttar Pradesh",597.64,0.65,-596.99
2016,"Uttar Pradesh",597.64,15.05,-582.59
2016,"Uttar Pradesh",597.64,565.56,-32.08
2016,"Uttar Pradesh",597.64,215.67,-381.97
2016,"Uttar Pradesh",597.64,238.75,-358.89
2016,"Uttar Pradesh",597.64,297.58,-300.06
2016,"Uttar Pradesh",597.64,99.89,-497.75
2016,"Uttar Pradesh",597.64,134.92,-462.72
2016,"Uttar Pradesh",597.64,362.45,-235.19
2016,"Uttar Pradesh",597.64,481.01,-116.63
2016,"Uttar Pradesh",597.64,627.06,29.42
2016,"Uttar Pradesh",597.64,320.77,-276.87
2016,"Uttar Pradesh",597.64,179.89,-417.75
2016,"Uttar Pradesh",597.64,358.38,-239.26
2016,"Uttar Pradesh",597.64,76.61,-521.03
2016,"Uttar Pradesh",597.64,197.92,-399.72
2016,"Uttar Pradesh",597.64,34.16,-563.48
2016,"Uttar Pradesh",597.64,110.88,-486.76
2016,"Uttar Pradesh",597.64,248.94,-348.7
2016,"Uttar Pradesh",597.64,236.88,-360.76
2016,"Uttar Pradesh",597.64,142.49,-455.15
2016,"Uttar Pradesh",597.64,83.84,-513.8
2016,"Uttar Pradesh",597.64,172.65,-424.99
2016,"Uttar Pradesh",547.85,499.76,-48.09
2016,"Uttar Pradesh",547.85,217.03,-330.82
2016,"Uttar Pradesh",547.85,376.08,-171.77
2016,"Uttar Pradesh",547.85,548.93,1.08
2016,"Uttar Pradesh",547.85,554.25,6.4
2016,"Uttar Pradesh",547.85,545.34,-2.51
2016,"Uttar Pradesh",547.85,506.32,-41.53
2016,"Uttar Pradesh",547.85,338.75,-209.1
2016,"Uttar Pradesh",547.85,391.38,-156.47
2016,"Uttar Pradesh",547.85,335.6,-212.25
2016,"Uttar Pradesh",547.85,193.98,-353.87
2016,"Uttar Pradesh",547.85,124.29,-423.56
2016,"Uttar Pradesh",547.85,676.36,128.51
2016,"Uttar Pradesh",547.85,817.97,270.12
2016,"Uttar Pradesh",547.85,533.78,-14.07
2016,"Uttar Pradesh",547.85,702.75,154.9
2016,"Uttar Pradesh",547.85,276.56,-271.29
2016,"Uttar Pradesh",547.85,317.05,-230.8
2016,"Uttar Pradesh",547.85,359.4,-188.45
2016,"Uttar Pradesh",547.85,325.32,-222.53
2016,"Uttar Pradesh",547.85,526.55,-21.3
2016,"Uttar Pradesh",547.85,131,-416.85
2016,"Uttar Pradesh",547.85,0.35,-547.5
2016,"Uttar Pradesh",547.85,0.65,-547.2
2016,"Uttar Pradesh",547.85,15.05,-532.8
2016,"Uttar Pradesh",547.85,565.56,17.71
2016,"Uttar Pradesh",547.85,215.67,-332.18
2016,"Uttar Pradesh",547.85,238.75,-309.1
2016,"Uttar Pradesh",547.85,297.58,-250.27
2016,"Uttar Pradesh",547.85,99.89,-447.96
2016,"Uttar Pradesh",547.85,134.92,-412.93
2016,"Uttar Pradesh",547.85,362.45,-185.4
2016,"Uttar Pradesh",547.85,481.01,-66.84
2016,"Uttar Pradesh",547.85,627.06,79.21
2016,"Uttar Pradesh",547.85,320.77,-227.08
2016,"Uttar Pradesh",547.85,179.89,-367.96
2016,"Uttar Pradesh",547.85,358.38,-189.47
2016,"Uttar Pradesh",547.85,76.61,-471.24
2016,"Uttar Pradesh",547.85,197.92,-349.93
2016,"Uttar Pradesh",547.85,34.16,-513.69
2016,"Uttar Pradesh",547.85,110.88,-436.97
2016,"Uttar Pradesh",547.85,248.94,-298.91
2016,"Uttar Pradesh",547.85,236.88,-310.97
2016,"Uttar Pradesh",547.85,142.49,-405.36
2016,"Uttar Pradesh",547.85,83.84,-464.01
2016,"Uttar Pradesh",547.85,172.65,-375.2
2016,"Uttar Pradesh",1040.48,499.76,-540.72
2016,"Uttar Pradesh",1040.48,217.03,-823.45
2016,"Uttar Pradesh",1040.48,376.08,-664.4
2016,"Uttar Pradesh",1040.48,548.93,-491.55
2016,"Uttar Pradesh",1040.48,554.25,-486.23
2016,"Uttar Pradesh",1040.48,545.34,-495.14
2016,"Uttar Pradesh",1040.48,506.32,-534.16
2016,"Uttar Pradesh",1040.48,338.75,-701.73
2016,"Uttar Pradesh",1040.48,391.38,-649.1
2016,"Uttar Pradesh",1040.48,335.6,-704.88
2016,"Uttar Pradesh",1040.48,193.98,-846.5
2016,"Uttar Pradesh",1040.48,124.29,-916.19
2016,"Uttar Pradesh",1040.48,676.36,-364.12
2016,"Uttar Pradesh",1040.48,817.97,-222.51
2016,"Uttar Pradesh",1040.48,533.78,-506.7
2016,"Uttar Pradesh",1040.48,702.75,-337.73
2016,"Uttar Pradesh",1040.48,276.56,-763.92
2016,"Uttar Pradesh",1040.48,317.05,-723.43
2016,"Uttar Pradesh",1040.48,359.4,-681.08
2016,"Uttar Pradesh",1040.48,325.32,-715.16
2016,"Uttar Pradesh",1040.48,526.55,-513.93
2016,"Uttar Pradesh",1040.48,131,-909.48
2016,"Uttar Pradesh",1040.48,0.35,-1040.13
2016,"Uttar Pradesh",1040.48,0.65,-1039.83
2016,"Uttar Pradesh",1040.48,15.05,-1025.43
2016,"Uttar Pradesh",1040.48,565.56,-474.92
2016,"Uttar Pradesh",1040.48,215.67,-824.81
2016,"Uttar Pradesh",1040.48,238.75,-801.73
2016,"Uttar Pradesh",1040.48,297.58,-742.9
2016,"Uttar Pradesh",1040.48,99.89,-940.59
2016,"Uttar Pradesh",1040.48,134.92,-905.56
2016,"Uttar Pradesh",1040.48,362.45,-678.03
2016,"Uttar Pradesh",1040.48,481.01,-559.47
2016,"Uttar Pradesh",1040.48,627.06,-413.42
2016,"Uttar Pradesh",1040.48,320.77,-719.71
2016,"Uttar Pradesh",1040.48,179.89,-860.59
2016,"Uttar Pradesh",1040.48,358.38,-682.1
2016,"Uttar Pradesh",1040.48,76.61,-963.87
2016,"Uttar Pradesh",1040.48,197.92,-842.56
2016,"Uttar Pradesh",1040.48,34.16,-1006.32
2016,"Uttar Pradesh",1040.48,110.88,-929.6
2016,"Uttar Pradesh",1040.48,248.94,-791.54
2016,"Uttar Pradesh",1040.48,236.88,-803.6
2016,"Uttar Pradesh",1040.48,142.49,-897.99
2016,"Uttar Pradesh",1040.48,83.84,-956.64
2016,"Uttar Pradesh",1040.48,172.65,-867.83
2016,"Uttar Pradesh",916,499.76,-416.24
2016,"Uttar Pradesh",916,217.03,-698.97
2016,"Uttar Pradesh",916,376.08,-539.92
2016,"Uttar Pradesh",916,548.93,-367.07
2016,"Uttar Pradesh",916,554.25,-361.75
2016,"Uttar Pradesh",916,545.34,-370.66
2016,"Uttar Pradesh",916,506.32,-409.68
2016,"Uttar Pradesh",916,338.75,-577.25
2016,"Uttar Pradesh",916,391.38,-524.62
2016,"Uttar Pradesh",916,335.6,-580.4
2016,"Uttar Pradesh",916,193.98,-722.02
2016,"Uttar Pradesh",916,124.29,-791.71
2016,"Uttar Pradesh",916,676.36,-239.64
2016,"Uttar Pradesh",916,817.97,-98.03
2016,"Uttar Pradesh",916,533.78,-382.22
2016,"Uttar Pradesh",916,702.75,-213.25
2016,"Uttar Pradesh",916,276.56,-639.44
2016,"Uttar Pradesh",916,317.05,-598.95
2016,"Uttar Pradesh",916,359.4,-556.6
2016,"Uttar Pradesh",916,325.32,-590.68
2016,"Uttar Pradesh",916,526.55,-389.45
2016,"Uttar Pradesh",916,131,-785
2016,"Uttar Pradesh",916,0.35,-915.65
2016,"Uttar Pradesh",916,0.65,-915.35
2016,"Uttar Pradesh",916,15.05,-900.95
2016,"Uttar Pradesh",916,565.56,-350.44
2016,"Uttar Pradesh",916,215.67,-700.33
2016,"Uttar Pradesh",916,238.75,-677.25
2016,"Uttar Pradesh",916,297.58,-618.42
2016,"Uttar Pradesh",916,99.89,-816.11
2016,"Uttar Pradesh",916,134.92,-781.08
2016,"Uttar Pradesh",916,362.45,-553.55
2016,"Uttar Pradesh",916,481.01,-434.99
2016,"Uttar Pradesh",916,627.06,-288.94
2016,"Uttar Pradesh",916,320.77,-595.23
2016,"Uttar Pradesh",916,179.89,-736.11
2016,"Uttar Pradesh",916,358.38,-557.62
2016,"Uttar Pradesh",916,76.61,-839.39
2016,"Uttar Pradesh",916,197.92,-718.08
2016,"Uttar Pradesh",916,34.16,-881.84
2016,"Uttar Pradesh",916,110.88,-805.12
2016,"Uttar Pradesh",916,248.94,-667.06
2016,"Uttar Pradesh",916,236.88,-679.12
2016,"Uttar Pradesh",916,142.49,-773.51
2016,"Uttar Pradesh",916,83.84,-832.16
2016,"Uttar Pradesh",916,172.65,-743.35
2016,"Uttar Pradesh",614.4,499.76,-114.64
2016,"Uttar Pradesh",614.4,217.03,-397.37
2016,"Uttar Pradesh",614.4,376.08,-238.32
2016,"Uttar Pradesh",614.4,548.93,-65.47
2016,"Uttar Pradesh",614.4,554.25,-60.15
2016,"Uttar Pradesh",614.4,545.34,-69.06
2016,"Uttar Pradesh",614.4,506.32,-108.08
2016,"Uttar Pradesh",614.4,338.75,-275.65
2016,"Uttar Pradesh",614.4,391.38,-223.02
2016,"Uttar Pradesh",614.4,335.6,-278.8
2016,"Uttar Pradesh",614.4,193.98,-420.42
2016,"Uttar Pradesh",614.4,124.29,-490.11
2016,"Uttar Pradesh",614.4,676.36,61.96
2016,"Uttar Pradesh",614.4,817.97,203.57
2016,"Uttar Pradesh",614.4,533.78,-80.62
2016,"Uttar Pradesh",614.4,702.75,88.35
2016,"Uttar Pradesh",614.4,276.56,-337.84
2016,"Uttar Pradesh",614.4,317.05,-297.35
2016,"Uttar Pradesh",614.4,359.4,-255
2016,"Uttar Pradesh",614.4,325.32,-289.08
2016,"Uttar Pradesh",614.4,526.55,-87.85
2016,"Uttar Pradesh",614.4,131,-483.4
2016,"Uttar Pradesh",614.4,0.35,-614.05
2016,"Uttar Pradesh",614.4,0.65,-613.75
2016,"Uttar Pradesh",614.4,15.05,-599.35
2016,"Uttar Pradesh",614.4,565.56,-48.84
2016,"Uttar Pradesh",614.4,215.67,-398.73
2016,"Uttar Pradesh",614.4,238.75,-375.65
2016,"Uttar Pradesh",614.4,297.58,-316.82
2016,"Uttar Pradesh",614.4,99.89,-514.51
2016,"Uttar Pradesh",614.4,134.92,-479.48
2016,"Uttar Pradesh",614.4,362.45,-251.95
2016,"Uttar Pradesh",614.4,481.01,-133.39
2016,"Uttar Pradesh",614.4,627.06,12.66
2016,"Uttar Pradesh",614.4,320.77,-293.63
2016,"Uttar Pradesh",614.4,179.89,-434.51
2016,"Uttar Pradesh",614.4,358.38,-256.02
2016,"Uttar Pradesh",614.4,76.61,-537.79
2016,"Uttar Pradesh",614.4,197.92,-416.48
2016,"Uttar Pradesh",614.4,34.16,-580.24
2016,"Uttar Pradesh",614.4,110.88,-503.52
2016,"Uttar Pradesh",614.4,248.94,-365.46
2016,"Uttar Pradesh",614.4,236.88,-377.52
2016,"Uttar Pradesh",614.4,142.49,-471.91
2016,"Uttar Pradesh",614.4,83.84,-530.56
2016,"Uttar Pradesh",614.4,172.65,-441.75
2016,"Uttar Pradesh",980.36,499.76,-480.6
2016,"Uttar Pradesh",980.36,217.03,-763.33
2016,"Uttar Pradesh",980.36,376.08,-604.28
2016,"Uttar Pradesh",980.36,548.93,-431.43
2016,"Uttar Pradesh",980.36,554.25,-426.11
2016,"Uttar Pradesh",980.36,545.34,-435.02
2016,"Uttar Pradesh",980.36,506.32,-474.04
2016,"Uttar Pradesh",980.36,338.75,-641.61
2016,"Uttar Pradesh",980.36,391.38,-588.98
2016,"Uttar Pradesh",980.36,335.6,-644.76
2016,"Uttar Pradesh",980.36,193.98,-786.38
2016,"Uttar Pradesh",980.36,124.29,-856.07
2016,"Uttar Pradesh",980.36,676.36,-304
2016,"Uttar Pradesh",980.36,817.97,-162.39
2016,"Uttar Pradesh",980.36,533.78,-446.58
2016,"Uttar Pradesh",980.36,702.75,-277.61
2016,"Uttar Pradesh",980.36,276.56,-703.8
2016,"Uttar Pradesh",980.36,317.05,-663.31
2016,"Uttar Pradesh",980.36,359.4,-620.96
2016,"Uttar Pradesh",980.36,325.32,-655.04
2016,"Uttar Pradesh",980.36,526.55,-453.81
2016,"Uttar Pradesh",980.36,131,-849.36
2016,"Uttar Pradesh",980.36,0.35,-980.01
2016,"Uttar Pradesh",980.36,0.65,-979.71
2016,"Uttar Pradesh",980.36,15.05,-965.31
2016,"Uttar Pradesh",980.36,565.56,-414.8
2016,"Uttar Pradesh",980.36,215.67,-764.69
2016,"Uttar Pradesh",980.36,238.75,-741.61
2016,"Uttar Pradesh",980.36,297.58,-682.78
2016,"Uttar Pradesh",980.36,99.89,-880.47
2016,"Uttar Pradesh",980.36,134.92,-845.44
2016,"Uttar Pradesh",980.36,362.45,-617.91
2016,"Uttar Pradesh",980.36,481.01,-499.35
2016,"Uttar Pradesh",980.36,627.06,-353.3
2016,"Uttar Pradesh",980.36,320.77,-659.59
2016,"Uttar Pradesh",980.36,179.89,-800.47
2016,"Uttar Pradesh",980.36,358.38,-621.98
2016,"Uttar Pradesh",980.36,76.61,-903.75
2016,"Uttar Pradesh",980.36,197.92,-782.44
2016,"Uttar Pradesh",980.36,34.16,-946.2
2016,"Uttar Pradesh",980.36,110.88,-869.48
2016,"Uttar Pradesh",980.36,248.94,-731.42
2016,"Uttar Pradesh",980.36,236.88,-743.48
2016,"Uttar Pradesh",980.36,142.49,-837.87
2016,"Uttar Pradesh",980.36,83.84,-896.52
2016,"Uttar Pradesh",980.36,172.65,-807.71
2016,"Uttar Pradesh",811.1,499.76,-311.34
2016,"Uttar Pradesh",811.1,217.03,-594.07
2016,"Uttar Pradesh",811.1,376.08,-435.02
2016,"Uttar Pradesh",811.1,548.93,-262.17
2016,"Uttar Pradesh",811.1,554.25,-256.85
2016,"Uttar Pradesh",811.1,545.34,-265.76
2016,"Uttar Pradesh",811.1,506.32,-304.78
2016,"Uttar Pradesh",811.1,338.75,-472.35
2016,"Uttar Pradesh",811.1,391.38,-419.72
2016,"Uttar Pradesh",811.1,335.6,-475.5
2016,"Uttar Pradesh",811.1,193.98,-617.12
2016,"Uttar Pradesh",811.1,124.29,-686.81
2016,"Uttar Pradesh",811.1,676.36,-134.74
2016,"Uttar Pradesh",811.1,817.97,6.87
2016,"Uttar Pradesh",811.1,533.78,-277.32
2016,"Uttar Pradesh",811.1,702.75,-108.35
2016,"Uttar Pradesh",811.1,276.56,-534.54
2016,"Uttar Pradesh",811.1,317.05,-494.05
2016,"Uttar Pradesh",811.1,359.4,-451.7
2016,"Uttar Pradesh",811.1,325.32,-485.78
2016,"Uttar Pradesh",811.1,526.55,-284.55
2016,"Uttar Pradesh",811.1,131,-680.1
2016,"Uttar Pradesh",811.1,0.35,-810.75
2016,"Uttar Pradesh",811.1,0.65,-810.45
2016,"Uttar Pradesh",811.1,15.05,-796.05
2016,"Uttar Pradesh",811.1,565.56,-245.54
2016,"Uttar Pradesh",811.1,215.67,-595.43
2016,"Uttar Pradesh",811.1,238.75,-572.35
2016,"Uttar Pradesh",811.1,297.58,-513.52
2016,"Uttar Pradesh",811.1,99.89,-711.21
2016,"Uttar Pradesh",811.1,134.92,-676.18
2016,"Uttar Pradesh",811.1,362.45,-448.65
2016,"Uttar Pradesh",811.1,481.01,-330.09
2016,"Uttar Pradesh",811.1,627.06,-184.04
2016,"Uttar Pradesh",811.1,320.77,-490.33
2016,"Uttar Pradesh",811.1,179.89,-631.21
2016,"Uttar Pradesh",811.1,358.38,-452.72
2016,"Uttar Pradesh",811.1,76.61,-734.49
2016,"Uttar Pradesh",811.1,197.92,-613.18
2016,"Uttar Pradesh",811.1,34.16,-776.94
2016,"Uttar Pradesh",811.1,110.88,-700.22
2016,"Uttar Pradesh",811.1,248.94,-562.16
2016,"Uttar Pradesh",811.1,236.88,-574.22
2016,"Uttar Pradesh",811.1,142.49,-668.61
2016,"Uttar Pradesh",811.1,83.84,-727.26
2016,"Uttar Pradesh",811.1,172.65,-638.45
2016,"Uttar Pradesh",633.78,499.76,-134.02
2016,"Uttar Pradesh",633.78,217.03,-416.75
2016,"Uttar Pradesh",633.78,376.08,-257.7
2016,"Uttar Pradesh",633.78,548.93,-84.85
2016,"Uttar Pradesh",633.78,554.25,-79.53
2016,"Uttar Pradesh",633.78,545.34,-88.44
2016,"Uttar Pradesh",633.78,506.32,-127.46
2016,"Uttar Pradesh",633.78,338.75,-295.03
2016,"Uttar Pradesh",633.78,391.38,-242.4
2016,"Uttar Pradesh",633.78,335.6,-298.18
2016,"Uttar Pradesh",633.78,193.98,-439.8
2016,"Uttar Pradesh",633.78,124.29,-509.49
2016,"Uttar Pradesh",633.78,676.36,42.58
2016,"Uttar Pradesh",633.78,817.97,184.19
2016,"Uttar Pradesh",633.78,533.78,-100
2016,"Uttar Pradesh",633.78,702.75,68.97
2016,"Uttar Pradesh",633.78,276.56,-357.22
2016,"Uttar Pradesh",633.78,317.05,-316.73
2016,"Uttar Pradesh",633.78,359.4,-274.38
2016,"Uttar Pradesh",633.78,325.32,-308.46
2016,"Uttar Pradesh",633.78,526.55,-107.23
2016,"Uttar Pradesh",633.78,131,-502.78
2016,"Uttar Pradesh",633.78,0.35,-633.43
2016,"Uttar Pradesh",633.78,0.65,-633.13
2016,"Uttar Pradesh",633.78,15.05,-618.73
2016,"Uttar Pradesh",633.78,565.56,-68.22
2016,"Uttar Pradesh",633.78,215.67,-418.11
2016,"Uttar Pradesh",633.78,238.75,-395.03
2016,"Uttar Pradesh",633.78,297.58,-336.2
2016,"Uttar Pradesh",633.78,99.89,-533.89
2016,"Uttar Pradesh",633.78,134.92,-498.86
2016,"Uttar Pradesh",633.78,362.45,-271.33
2016,"Uttar Pradesh",633.78,481.01,-152.77
2016,"Uttar Pradesh",633.78,627.06,-6.72
2016,"Uttar Pradesh",633.78,320.77,-313.01
2016,"Uttar Pradesh",633.78,179.89,-453.89
2016,"Uttar Pradesh",633.78,358.38,-275.4
2016,"Uttar Pradesh",633.78,76.61,-557.17
2016,"Uttar Pradesh",633.78,197.92,-435.86
2016,"Uttar Pradesh",633.78,34.16,-599.62
2016,"Uttar Pradesh",633.78,110.88,-522.9
2016,"Uttar Pradesh",633.78,248.94,-384.84
2016,"Uttar Pradesh",633.78,236.88,-396.9
2016,"Uttar Pradesh",633.78,142.49,-491.29
2016,"Uttar Pradesh",633.78,83.84,-549.94
2016,"Uttar Pradesh",633.78,172.65,-461.13
2016,"Uttar Pradesh",511.68,499.76,-11.92
2016,"Uttar Pradesh",511.68,217.03,-294.65
2016,"Uttar Pradesh",511.68,376.08,-135.6
2016,"Uttar Pradesh",511.68,548.93,37.25
2016,"Uttar Pradesh",511.68,554.25,42.57
2016,"Uttar Pradesh",511.68,545.34,33.66
2016,"Uttar Pradesh",511.68,506.32,-5.36
2016,"Uttar Pradesh",511.68,338.75,-172.93
2016,"Uttar Pradesh",511.68,391.38,-120.3
2016,"Uttar Pradesh",511.68,335.6,-176.08
2016,"Uttar Pradesh",511.68,193.98,-317.7
2016,"Uttar Pradesh",511.68,124.29,-387.39
2016,"Uttar Pradesh",511.68,676.36,164.68
2016,"Uttar Pradesh",511.68,817.97,306.29
2016,"Uttar Pradesh",511.68,533.78,22.1
